"DATE","TIME PERIOD","(LFSI.M.AT.S.UNEHRT.TOTAL0.15_74.T)","(LFSI.M.BE.S.UNEHRT.TOTAL0.15_74.T)","(LFSI.M.BG.S.UNEHRT.TOTAL0.15_74.T)","(LFSI.M.CY.S.UNEHRT.TOTAL0.15_74.T)","(LFSI.M.CZ.S.UNEHRT.TOTAL0.15_74.T)","(LFSI.M.DE.S.UNEHRT.TOTAL0.15_74.T)","(LFSI.M.DK.S.UNEHRT.TOTAL0.15_74.T)","(LFSI.M.EE.S.UNEHRT.TOTAL0.15_74.T)","(LFSI.M.ES.S.UNEHRT.TOTAL0.15_74.T)","(LFSI.M.FI.S.UNEHRT.TOTAL0.15_74.T)","(LFSI.M.FR.S.UNEHRT.TOTAL0.15_74.T)","(LFSI.M.GB.S.UNEHRT.TOTAL0.15_74.T)","(LFSI.M.GR.S.UNEHRT.TOTAL0.15_74.T)","(LFSI.M.HR.S.UNEHRT.TOTAL0.15_74.T)","(LFSI.M.HU.S.UNEHRT.TOTAL0.15_74.T)","(LFSI.M.IE.S.UNEHRT.TOTAL0.15_74.T)","(LFSI.M.IT.S.UNEHRT.TOTAL0.15_74.T)","(LFSI.M.LT.S.UNEHRT.TOTAL0.15_74.T)","(LFSI.M.LU.S.UNEHRT.TOTAL0.15_74.T)","(LFSI.M.LV.S.UNEHRT.TOTAL0.15_74.T)","(LFSI.M.MT.S.UNEHRT.TOTAL0.15_74.T)","(LFSI.M.NL.S.UNEHRT.TOTAL0.15_74.T)","(LFSI.M.PL.S.UNEHRT.TOTAL0.15_74.T)","(LFSI.M.PT.S.UNEHRT.TOTAL0.15_74.T)","(LFSI.M.RO.S.UNEHRT.TOTAL0.15_74.T)","(LFSI.M.SE.S.UNEHRT.TOTAL0.15_74.T)","(LFSI.M.SI.S.UNEHRT.TOTAL0.15_74.T)","(LFSI.M.SK.S.UNEHRT.TOTAL0.15_74.T)","(LFSI.M.U2.S.UNEHRT.TOTAL0.15_74.T)"
"1983-01-31","1983Jan","","","","","","","8.084684","","","","7.057988","10.708549","","","","12.941238","6.919804","","3.319938","","","9.487628","","8.067696","","3.352818"
"1983-02-28","1983Feb","","","","","","","8.172005","","","","6.733520","10.756661","","","","13.165971","7.063909","","3.263887","","","9.498428","","8.131158","","3.654662"
"1983-03-31","1983Mar","","","","","","","8.253492","","","","6.700560","10.824480","","","","13.373342","7.225341","","3.248943","","","9.505579","","8.308368","","3.720775"
"1983-04-30","1983Apr","","","","","","","8.353963","","","","7.002699","10.973271","","","","13.542097","7.215168","","3.328843","","","9.511873","","8.532351","","3.417816"
"1983-05-31","1983May","","","","","","","8.436733","","","","7.211908","10.932344","","","","13.717205","7.257769","","3.513358","","","9.515137","","8.769953","","3.706402"
"1983-06-30","1983Jun","","","","","","","8.480147","","","","7.376763","10.973318","","","","13.880253","7.349203","","3.597220","","","9.516138","","8.985401","","3.879816"
"1983-07-31","1983Jul","","","","","","","8.477667","","","","7.468825","10.935874","","","","14.007065","7.405415","","3.632934","","","9.516523","","9.203719","","3.658903"
"1983-08-31","1983Aug","","","","","","","8.450028","","","","7.585031","10.855127","","","","14.118204","7.432726","","3.654450","","","9.513765","","9.375431","","3.822207"
"1983-09-30","1983Sep","","","","","","","8.432247","","","","7.697085","10.856159","","","","14.264418","7.484742","","3.461016","","","9.509866","","9.423260","","3.837167"
"1983-10-31","1983Oct","","","","","","","8.438574","","","","7.816434","10.777961","","","","14.461424","7.607800","","3.321979","","","9.502440","","9.281347","","3.701905"
"1983-11-30","1983Nov","","","","","","","8.425241","","","","7.911711","10.763682","","","","14.618065","7.718231","","3.353166","","","9.491561","","9.259820","","3.677111"
"1983-12-31","1983Dec","","","","","","","8.367611","","","","8.000775","10.758823","","","","14.725609","7.764134","","3.345238","","","9.479459","","9.297862","","3.646647"
"1984-01-31","1984Jan","","","","","","","8.312607","","","","8.064867","10.718722","","","","14.872694","7.925105","","3.288223","","","9.463776","","9.353148","","3.694639"
"1984-02-29","1984Feb","","","","","","","8.263504","","","","8.143540","10.764935","","","","15.059648","7.902223","","3.295799","","","9.448282","","9.378530","","3.420401"
"1984-03-31","1984Mar","","","","","","","8.199788","","","","8.223059","10.729078","","","","15.183899","7.846617","","3.211342","","","9.425251","","9.400928","","3.318515"
"1984-04-30","1984Apr","","","","","","","8.080926","","","","8.289314","10.683465","","","","15.317413","7.878506","","2.970195","","","9.395012","","9.458025","","3.529689"
"1984-05-31","1984May","","","","","","","7.981832","","","","8.366925","10.748654","","","","15.378037","7.849118","","2.907171","","","9.360016","","9.501864","","3.301450"
"1984-06-30","1984Jun","","","","","","","7.951993","","","","8.442037","10.782484","","","","15.410776","7.783360","","2.938388","","","9.318878","","9.569822","","3.176674"
"1984-07-31","1984Jul","","","","","","","7.904798","","","","8.504789","10.852614","","","","15.483231","7.783202","","3.014755","","","9.271379","","9.574812","","3.332773"
"1984-08-31","1984Aug","","","","","","","7.846064","","","","8.575836","10.888832","","","","15.550055","7.772353","","3.024735","","","9.222004","","9.650451","","3.203870"
"1984-09-30","1984Sep","","","","","","","7.782582","","","","8.645796","10.984733","","","","15.692546","7.797773","","2.929476","","","9.165836","","9.714972","","2.873891"
"1984-10-31","1984Oct","","","","","","","7.680051","","","","8.746996","11.016938","","","","15.840076","7.798965","","2.963042","","","9.103470","","9.818162","","3.340447"
"1984-11-30","1984Nov","","","","","","","7.554558","","","","8.776482","11.083056","","","","16.003514","7.772464","","2.955834","","","9.037438","","9.852376","","2.980612"
"1984-12-31","1984Dec","","","","","","","7.446692","","","","8.772042","11.121271","","","","16.145421","7.853703","","2.839037","","","8.965336","","9.790291","","2.901603"
"1985-01-31","1985Jan","","","","","","","7.383313","","","","8.733249","11.153425","","","","16.342890","7.951475","","2.801057","","","8.890840","","9.629042","","3.113982"
"1985-02-28","1985Feb","","","","","","","7.343660","","","","8.705156","11.197078","","","","16.554405","8.011429","","2.827700","","","8.815973","","9.593987","","2.901711"
"1985-03-31","1985Mar","","","","","","","7.235942","","","","8.687407","11.213233","","","","16.648249","7.992512","","2.858900","","","8.737544","","9.651003","","3.009594"
"1985-04-30","1985Apr","","","","","","","7.103817","","","","8.670514","11.266401","","","","16.705981","7.988678","","2.950279","","","8.657652","","9.751387","","2.973294"
"1985-05-31","1985May","","","","","","","6.979452","","","","8.663070","11.308404","","","","16.727684","8.025727","","3.017302","","","8.575666","","9.783183","","3.010940"
"1985-06-30","1985Jun","","","","","","","6.790657","","","","8.695007","11.249674","","","","16.808485","8.109648","","3.028264","","","8.491835","","9.801351","","2.917660"
"1985-07-31","1985Jul","","","","","","","6.569331","","","","8.662207","11.245564","","","","16.929181","8.175844","","2.984157","","","8.407627","","9.855166","","2.825670"
"1985-08-31","1985Aug","","","","","","","6.381987","","","","8.663757","11.234402","","","","17.016682","8.224472","","2.890920","","","8.322728","","9.965214","","2.792966"
"1985-09-30","1985Sep","","","","","","","6.186444","","","","8.673493","11.192113","","","","17.073849","8.258286","","2.816349","","","8.238741","","10.043823","","2.838868"
"1985-10-31","1985Oct","","","","","","","5.974739","","","","8.716040","11.207508","","","","16.997134","8.329749","","2.812269","","","8.154283","","9.970767","","2.595185"
"1985-11-30","1985Nov","","","","","","","5.764926","","","","8.705256","11.143993","","","","16.911566","8.423545","","2.810931","","","8.068925","","10.013210","","2.691716"
"1985-12-31","1985Dec","","","","","","","5.570971","","","","8.669623","11.163755","","","","16.967921","8.491769","","2.778262","","","7.985925","","10.080589","","2.816453"
"1986-01-31","1986Jan","","","","","","","5.383641","","","","8.618370","11.159067","","","","16.940790","8.506492","","2.759094","","","7.902459","","10.127559","","2.706598"
"1986-02-28","1986Feb","","","","","","","5.223096","","","","8.592846","11.125700","","","","16.823106","8.564968","","2.800093","","","7.829632","","10.109199","","2.936572"
"1986-03-31","1986Mar","","","","","","","5.115913","","","","8.602242","11.218725","","","","16.848147","8.638993","","2.744504","","","7.761987","","10.074937","","2.887854"
"1986-04-30","1986Apr","","10.091836","","","","","5.009172","","20.561989","","8.719645","11.254731","","","","16.821806","8.748751","","2.654599","","","7.700935","","9.939814","","2.626157"
"1986-05-31","1986May","","10.086888","","","","","4.922065","","20.492960","","8.760364","11.270129","","","","16.845344","8.783686","","2.716000","","","7.645567","","9.835322","","2.760382"
"1986-06-30","1986Jun","","10.079678","","","","","4.896757","","20.386207","","8.797653","11.304610","","","","16.898904","8.823971","","2.654255","","","7.595762","","9.693154","","2.601665"
"1986-07-31","1986Jul","","10.031121","","","","","4.908318","","20.357408","","8.896625","11.327132","","","","16.865725","8.895402","","2.523775","","","7.552318","","9.369353","","2.539785"
"1986-08-31","1986Aug","","9.940221","","","","","4.889822","","20.283180","","8.943472","11.335707","","","","16.832807","8.992146","","2.458867","","","7.515774","","9.157603","","2.616910"
"1986-09-30","1986Sep","","9.925566","","","","","4.857004","","20.270647","","9.003195","11.310473","","","","16.783761","9.083262","","2.387251","","","7.485866","","9.010235","","2.593105"
"1986-10-31","1986Oct","","10.032155","","","","","4.846657","","20.198915","","9.177360","11.249739","","","","16.744018","9.107250","","2.295234","","","7.462207","","8.978705","","2.566883"
"1986-11-30","1986Nov","","10.078264","","","","","4.882986","","20.255259","","9.224125","11.228226","","","","16.763057","9.104156","","2.264607","","","7.445352","","8.922894","","2.661948"
"1986-12-31","1986Dec","","10.089454","","","","","4.931657","","20.228237","","9.237696","11.155071","","","","16.808404","9.186954","","2.354947","","","7.440514","","8.860028","","2.556360"
"1987-01-31","1987Jan","","10.118929","","","","","4.972444","","20.195775","","9.296533","11.133395","","","","16.811061","9.249951","","2.426693","","","7.437659","","8.693802","","2.307930"
"1987-02-28","1987Feb","","10.040128","","","","","4.991399","","20.066089","","9.270948","11.007809","","","","16.740095","9.254149","","2.484211","","","7.441057","","8.678890","","2.430264"
"1987-03-31","1987Mar","","9.972627","","","","","4.998447","","19.915259","","9.235532","10.868133","","","","16.656994","9.285546","","2.610514","","","7.443274","","8.548652","","2.443682"
"1987-04-30","1987Apr","","9.958864","","","","","5.024296","","19.770327","","9.220791","10.794352","","","","16.654619","9.367238","","2.628743","","","7.446613","","8.344844","","2.340927"
"1987-05-31","1987May","","9.915841","","","","","5.037118","","19.661766","","9.175486","10.590123","","","","16.738314","9.650966","","2.563617","","","7.449470","","8.231174","","2.273825"
"1987-06-30","1987Jun","","9.871286","","","","","5.016637","","19.630928","","9.130575","10.467360","","","","16.668061","9.933175","","2.530942","","","7.453710","","8.089133","","2.265780"
"1987-07-31","1987Jul","","9.828414","","","","","4.989722","","19.723968","","9.127746","10.298692","","","","16.581312","9.834770","","2.479255","","","7.460783","","7.845669","","2.239245"
"1987-08-31","1987Aug","","9.718426","","","","","4.975502","","19.693558","","9.090808","10.121744","","","","16.533438","9.816242","","2.422472","","","7.463781","","7.716499","","2.395548"
"1987-09-30","1987Sep","","9.632769","","","","","4.995663","","19.693106","","9.062257","9.992104","","","","16.521580","9.818092","","2.407889","","","7.468949","","7.659982","","1.937770"
"1987-10-31","1987Oct","","9.616859","","","","","5.026828","","19.547642","","9.111655","9.776940","","","","16.508058","9.758216","","2.346312","","","7.472564","","7.575216","","1.993408"
"1987-11-30","1987Nov","","9.583687","","","","","5.033358","","19.411398","","9.068031","9.562496","","","","16.504863","9.709828","","2.280109","","","7.472756","","7.471286","","1.937604"
"1987-12-31","1987Dec","","9.527549","","","","","5.042729","","19.383413","","9.002603","9.431717","","","","16.530782","9.725830","","2.276674","","","7.476062","","7.349554","","1.811588"
"1988-01-31","1988Jan","","9.457420","","","","","5.076340","","19.342887","4.757101","8.980001","9.249083","","","","16.508162","9.729969","","2.266972","","","7.472450","","7.029177","","2.042817"
"1988-02-29","1988Feb","","9.376971","","","","","5.155925","","19.226773","4.597428","8.905837","9.091657","","","","16.509230","9.725740","","2.244469","","","7.470812","","7.008521","","1.808042"
"1988-03-31","1988Mar","","9.281226","","","","","5.238890","","19.121389","4.459490","8.845492","8.920106","","","","16.537255","9.742006","","2.193689","","","7.461442","","7.040760","","1.906250"
"1988-04-30","1988Apr","","9.187136","","","","","5.337452","","19.087908","4.384179","8.893677","8.808638","","","","16.443513","9.668612","","2.113876","","","7.445739","","7.116444","","1.784111"
"1988-05-31","1988May","","9.072592","","","","","5.438833","","19.087809","4.348615","8.843631","8.651002","","","","16.342044","9.641385","","2.040320","","","7.424965","","6.994390","","1.878369"
"1988-06-30","1988Jun","","8.941995","","","","","5.550469","","19.026631","4.273862","8.791214","8.533339","","","","16.258856","9.632010","","1.973636","","","7.397783","","6.724773","","1.836323"
"1988-07-31","1988Jul","","8.827370","","","","","5.679990","","18.909190","4.145986","8.843362","8.400778","","","","16.239056","9.610780","","1.963980","","","7.363845","","6.356362","","1.877194"
"1988-08-31","1988Aug","","8.671693","","","","","5.786424","","18.718392","4.015739","8.797692","8.311053","","","","16.198837","9.637356","","1.933451","","","7.326953","","6.275282","","1.777444"
